ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Intensity_IntegratedIntensityEdge_RFP,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_RFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_RFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_RFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_RFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_RFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_RFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_RFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_RFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_RFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_RFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_RFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_RFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_RFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_RFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_RFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_RFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_RFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_RFP,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_RFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_RFP,Location_MaxIntensity_Z_YFP,Neighbors_AngleBetweenNeighbors_Expanded,Neighbors_FirstClosestDistance_Expanded,Neighbors_FirstClosestObjectNumber_Expanded,Neighbors_NumberOfNeighbors_Expanded,Neighbors_PercentTouching_Expanded,Neighbors_SecondClosestDistance_Expanded,Neighbors_SecondClosestObjectNumber_Expanded,Number_Object_Number,Parent_RunOmnipose,TrackObjects_Displacement_50,TrackObjects_DistanceTraveled_50,TrackObjects_FinalAge_50,TrackObjects_IntegratedDistance_50,TrackObjects_Label_50,TrackObjects_Lifetime_50,TrackObjects_Linearity_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,TrackObjects_TrajectoryX_50,TrackObjects_TrajectoryY_50
1,32,215,435,236,434,207,419,220.7674418604651,425.5813953488372,215.0,4.192202140984591e-13,13208.372093023256,5975.8474851271185,2.842170943040401e-14,-4695.930232558139,300.79989183341667,-520004.3418441143,2744.3255813953483,-1539.4997295835549,236870.41896939895,-120650.223410195,1.8717420301607297,236,0.9679677671695037,16.545286401814263,1,0.4942528735632184,0.5342616577959347,0.3451097387651402,0.09252521566185402,0.0002444814387240541,4.758913022744911e-05,2.81669285164234e-09,2.8275221363063755e-06,4.29133408343125e-09,69.79860155041412,4.399992284091015,61.434288804759326,21.841535965386694,21.841535965386694,12.764305029745802,33.41822294507333,30.083217912982647,4.123105625617661,2.1249332184291765,2.0,7.799204203436179,8.390463428527427,nan,nan,0.2857408781616713,0.008816645015458213,nan,-0.1015885393738916,0.00044379410177116464,-0.05232287389478806,0.05936886060346887,-0.0022713468927902845,0.023833918419198203,-0.000827929811680491,0.0017352430050374408,-0.012485879395977086,0.0009360880470373488,-0.0065521792228490925,-69.04543762851985,71.11269837220809,0.9110169491525424,215.0,2960.0,53960.0,1112558.0,1415.0,14785.0,226131.0,4144369.0,12057.0,102643.0,1353897.0,22309879.0,0.0516666715266183,18.96546546369791,0.17916668351972476,81.65134079009295,0.00083333341171965,0.17102470993995667,0.0,0.17871904373168945,0.0,0.9828421703334363,0.00083333341171965,0.607683539390564,0.00083333341171965,0.6404329538345337,0.00083333341171965,0.3058946042531921,0.00083333341171965,0.3797736780934556,0.00083333341171965,0.41440922021865845,0.00083333341171965,0.06549882888793945,0.00083333341171965,0.06549882888793945,0.0,0.22200753884186775,0.0,0.19574749149686857,0.00083333341171965,0.5712953209877014,220.7674418604651,220.50044647247472,425.5813953488372,424.6355136466262,0.0,0.0,220.7674418604651,425.5813953488372,0,214.0,216.0,424.0,424.0,0.0,0.0,75.87502374809183,53.99825188405171,34,7.0,100.0,71.97681642940712,31,32,32,0.0,0.0,nan,0.0,32.0,1,nan,0.0,0,0.0,0.0
1,33,175,264,130,444,108,432,118.06857142857143,437.4057142857143,175.0,-3.0375701953744283e-13,5521.177142857144,-613.8414367347084,4.618527782440651e-14,-1150.8685714285714,-500.52088163265176,-66458.58426850146,1332.1942857142853,332.5219265306105,39609.39669980174,13535.853023738127,1.3280333328853808,188,0.906500878908972,14.927053303604616,1,0.6628787878787878,0.7529931480163438,0.22378355685131196,0.02435845997740399,2.8655243120736467e-05,2.329772185162746e-06,-1.5930054835911568e-11,-3.2864400651409657e-07,1.0420982167487609e-11,33.237358643702635,5.924763805276955,31.54958367346939,6.576391836734694,6.576391836734694,7.612538775510199,23.060740194088353,21.840329667841555,5.0,2.339674445437893,2.0,8.97381812634432,9.736335084847443,nan,nan,0.18028333527696797,-0.0015151690132026838,nan,-0.03757938192419825,-0.0012354554204499527,-0.012400435548641673,0.04350022157434401,0.0008207769777969317,0.007390674602878459,0.00019092045452492263,-0.0001238061019686739,-0.0036853107435678672,-0.00013537999182514093,-0.0010407926597240484,-75.60617495060593,54.04163056034261,0.9308510638297872,175.0,1762.0,23262.0,344782.0,946.0,8374.0,102072.0,1432204.0,6446.0,52792.0,605146.0,8079922.0,2.3475001072511077,0.17102471622638404,11.217500512488186,0.6367941561620682,0.03229166939854622,0.003638823749497533,0.023333333432674408,0.0,1.1115395837630602,0.0,0.10000000149011612,0.003638823749497533,0.1041666716337204,0.003638823749497533,0.04994681079257676,0.003638823749497533,0.06410000292850392,0.003638823749497533,0.07333333790302277,0.003638823749497533,0.011666666716337204,0.003638823749497533,0.011666666716337204,0.003638823749497533,0.033977554423953414,0.0,0.030177312936070514,0.0,0.09083333611488342,0.003638823749497533,118.37352350339395,118.06857142857143,436.3368249189725,437.4057142857143,0.0,0.0,118.06857142857143,437.4057142857143,0,113.0,114.0,436.0,440.0,0.0,0.0,10.59399402418965,76.78821687998897,30,6.0,60.437710437710436,79.19176083884375,29,33,33,0.0,0.0,nan,0.0,33.0,1,nan,0.0,0,0.0,0.0
1,34,41,80,244,481,234,473,238.0,476.7560975609756,41.0,0.0,288.0,150.0,1.7763568394002505e-15,176.0,76.2439024390245,2252.5853658536585,173.56097560975607,-2.1463414634145117,1642.059488399762,1121.8988697204052,1.3264424316224193,45,0.943437073651033,7.225151993843567,1,0.5125,0.7538962688164794,0.2745752383163332,0.048482617710199426,0.0009130158782686752,0.0001920839488116853,6.310420818075082e-08,2.321521056215303e-05,-4.988550135867572e-08,10.142639978471472,1.1149447924981863,7.024390243902439,-4.2926829268292686,-4.2926829268292686,4.23319452706722,12.739004657175675,11.40175425099138,2.23606797749979,1.3378131599080565,1.0,3.7481702853265455,4.223637849055122,nan,nan,0.17132659131469363,0.013935790769358067,nan,0.10469958358120167,0.007083460478863964,0.032683585059033654,0.10324864700163955,-0.00019940643702494958,0.023825241775362545,0.002542202912650873,-0.005240719507886607,0.020443981241884502,0.00041711919355633977,0.00647721796734889,54.00495332979191,26.14213562373095,0.9111111111111111,41.0,164.0,944.0,6230.0,154.0,792.0,5030.0,35016.0,752.0,4328.0,28870.0,206984.0,0.0183333350578323,0.08005412248894572,0.03416666988050565,0.14919177372939885,0.00083333341171965,0.003638823749497533,0.0,0.0,0.0,0.0,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.0,0.0,0.0,0.0,0.00083333341171965,0.003638823749497533,238.0,238.0,476.7560975609756,476.7560975609756,0.0,0.0,238.0,476.7560975609756,0,241.0,235.0,477.0,475.0,0.0,0.0,178.56336403242625,30.480470002772236,35,4.0,100.0,53.99825188405171,32,34,34,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
1,35,49,65,254,509,241,504,247.0,505.8775510204082,49.0,0.0,512.0,-180.0,-5.10702591327572e-15,-49.00000000000001,-40.30612244897963,-1337.0408163265306,81.26530612244898,45.00000000000001,753.4523115368594,842.2603082049148,1.3758689265759045,54,0.9239059382272486,7.898654169668588,1,0.7538461538461538,0.726813420002644,0.2470909229997705,0.03384962924301942,0.0004082435050450609,6.869931780080365e-05,1.0747564121624165e-08,9.48396361157945e-06,4.105593708555468e-09,10.561303453468941,1.546151773519811,10.448979591836734,1.0000000000000002,1.0000000000000002,1.6584756351520187,12.999263642818507,12.36931687685298,2.8284271247461903,1.4291527579817067,1.0,4.0,4.9737740576263585,nan,nan,0.21324448146605582,-0.010709823287915749,nan,-0.020408163265306124,-0.002398174715831477,-0.01136465942189505,0.033846441533714695,0.0026774558219789376,0.006404238978120166,0.0010227277849546592,0.00035357434095048583,-0.0012262348691654754,-0.00020092279731441623,-0.0006709315639889926,-83.5911793194113,29.106601717798213,0.9074074074074074,49.0,294.0,2276.0,19620.0,92.0,503.0,3645.0,29483.0,254.0,1385.0,9883.0,78365.0,0.0216666687047109,0.09460941748693585,0.04083333717426285,0.1783023637253791,0.00083333341171965,0.003638823749497533,0.0,0.0,0.0,0.0,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.0,0.0,0.0,0.0,0.00083333341171965,0.003638823749497533,247.0,247.0,505.8775510204082,505.8775510204082,0.0,0.0,247.0,505.8775510204082,0,250.0,250.0,508.0,508.0,0.0,0.0,0.9182980712501542,30.480470002772236,34,3.0,54.914529914529915,84.47259746318473,32,35,35,0.0,0.0,nan,0.0,35.0,1,nan,0.0,0,0.0,0.0
2,1,164,252,59,58,41,44,49.65243902439025,50.201219512195124,164.0,-2.842170943040401e-14,2987.189024390244,-349.42348304580514,-7.815970093361102e-14,-1161.5304878048782,1172.527587745389,-45595.05869514553,2038.3597560975604,-806.7926085663299,36363.396101378756,-32008.36790373129,1.186810898275655,175,0.8161265434801521,14.450303987687134,1,0.6507936507936508,0.842594217371043,0.18685115929832707,0.008704636994205088,0.0001539525314673898,1.8903106634262264e-05,1.0196912760840731e-09,1.7304348187831773e-06,1.0829214502506252e-11,22.972283880115913,7.671306244809728,18.214567221891734,7.082502974419989,7.082502974419989,12.429022903033907,19.171764188041085,19.235384061671343,5.830951894845301,2.4545953748961806,2.23606797749979,11.313708498984761,11.078849214469688,nan,nan,0.11106443427982764,-0.0010144776145055575,nan,-0.04318599374646335,0.0034041873196083068,-0.010336802891885622,0.07578672501849942,-0.002342352705676037,0.008243903368843213,-0.0005666436966146284,-0.0006410737070741069,-0.006113317232473094,0.0005070154422240729,-0.0012583930263096474,-56.10851576012455,49.45584412271571,0.9371428571428572,164.0,1419.0,15265.0,183423.0,1017.0,7638.0,75734.0,861414.0,8345.0,56992.0,527272.0,5681140.0,0.0350000032922253,6.218138538300991,0.1366666795220226,21.91116264462471,0.00083333341171965,0.09908156841993332,0.0,0.028277255594730377,0.0,1.362438543235674,0.00083333341171965,0.29110589623451233,0.00083333341171965,0.29110589623451233,0.00083333341171965,0.14805091757859504,0.00083333341171965,0.1336046502721019,0.00083333341171965,0.1273588240146637,0.00083333341171965,0.06549882888793945,0.00083333341171965,0.06549882888793945,0.0,0.05945947992747297,0.0,0.044503340326097506,0.00083333341171965,0.1592749059200287,49.65243902439025,50.56993753583782,50.201219512195124,49.194027740194564,0.0,0.0,49.65243902439025,50.201219512195124,0,49.0,55.0,50.0,44.0,0.0,0.0,139.93179452695156,15.014058292380243,2,3.0,70.74074074074075,40.4516391112114,5,1,1,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
2,2,74,154,72,55,58,44,64.60810810810811,48.87837837837838,74.0,1.4210854715202004e-14,693.6351351351351,-163.05624543462278,1.1546319456101628e-14,499.4729729729729,-43.77794010226369,10475.851225495035,647.9054054054054,82.83126369612896,8820.11547440428,-221.3567366944364,1.3969063051376567,81,0.9241940644490626,9.706684619910241,1,0.4805194805194805,0.715867625711272,0.24498548950703808,0.0333477290339182,0.00010890537482275301,6.861490238635457e-06,-1.8750136402036212e-10,-1.245502975466927e-06,4.894246370419353e-12,15.821166527438352,2.3077596960824627,9.37344777209642,-6.74963476990504,-6.74963476990504,8.755478451424397,15.910332002790314,15.264337522473747,3.1622776601683795,1.6342364375899217,1.4142135623730951,5.656854249492381,6.076524922792583,nan,nan,0.1266682131364381,-0.0034614506052241707,nan,0.09121128067439242,-0.0009293429813653229,0.025852000931571265,0.11831727637059997,0.0017583891195839356,0.021766024407251987,-6.350116962659065e-05,0.0029195871409508577,0.020191944651190206,0.0003810678948735523,0.005813648355297627,46.31052764072216,36.04163056034261,0.9135802469135802,74.0,489.0,3925.0,34941.0,361.0,2885.0,25705.0,245495.0,2409.0,20875.0,195595.0,1936129.0,0.02416666893986985,11.567292407155037,0.0616666724672541,27.935720518231392,0.00083333341171965,0.2866337299346924,0.0,0.06466549634933472,0.0,0.4863662944356212,0.00083333341171965,0.7787082195281982,0.00083333341171965,0.7787082195281982,0.00083333341171965,0.39887215197086334,0.00083333341171965,0.37750973673285665,0.00083333341171965,0.3412160873413086,0.00083333341171965,0.2393290400505066,0.00083333341171965,0.2393290400505066,0.0,0.16408303931117124,0.0,0.12381991011576396,0.00083333341171965,0.44757527112960815,64.60810810810811,65.04768997502227,48.87837837837838,48.670243915486466,0.0,0.0,64.60810810810811,48.87837837837838,0,66.0,67.0,49.0,47.0,0.0,0.0,29.52797076139291,15.014058292380243,1,2.0,77.94117647058823,52.83304656862955,5,2,2,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
2,3,48,55,173,49,162,44,167.4375,45.979166666666664,48.0,0.0,399.8125,-123.7734375,-4.440892098500626e-15,21.4375,-3.236979166666694,429.37622070312494,84.97916666666666,32.705729166666664,566.5861273871527,493.5100708007811,1.0913290423123232,50,0.8898556972906688,7.817640190446719,1,0.8727272727272727,0.9163139266239868,0.21041304976851852,0.019018534606703358,0.0001940004400430487,3.255240663943607e-05,2.5743361794248443e-09,4.432636094006837e-06,-2.5442674386913667e-10,8.35969807166247,1.7401283172264195,8.329427083333334,-0.4466145833333333,-0.4466145833333333,1.7703993055555547,11.565256985756932,10.44030650891055,3.0,1.5531203432600948,1.2071067811865475,4.0,5.276556933799038,nan,nan,0.1735297309027778,-0.007753974333675165,nan,0.009304470486111112,-0.00020278545933552803,0.003882525143799958,0.036883318865740734,0.002048899906512369,0.005123210787282558,0.0006440976115465454,0.0002701087091766022,0.0006461018397484294,0.00010160880366777276,0.00024033563130676343,86.12249283392191,25.65685424949238,0.96,48.0,261.0,1819.0,14115.0,95.0,538.0,3830.0,30214.0,273.0,1602.0,11470.0,90606.0,0.6825000327080488,4.499335780739784,1.3883334156125784,8.915284037590027,0.024166667833924294,0.1592749059200287,0.005833335220813751,0.029110580682754517,0.2568448642031291,0.5606945474089993,0.03750000149011612,0.2838282287120819,0.03750000149011612,0.2838282287120819,0.028437501362835366,0.18747232419749102,0.02892361282526205,0.1857350841164589,0.030000003054738045,0.1883854866027832,0.01666666753590107,0.1273588240146637,0.01666666753590107,0.1273588240146637,0.007349227531560095,0.04602944403121134,0.006045158303486347,0.03919184078611358,0.03500000387430191,0.21832939982414246,167.42376950921724,167.9955165681393,45.72268906941812,45.92443198683544,0.0,0.0,167.4375,45.979166666666664,0,171.0,171.0,44.0,44.0,0.0,0.0,128.21734626892822,28.013863005722374,4,1.0,68.89632107023411,102.87025452192488,2,3,3,0.0,0.0,1.0,0.0,nan,1,nan,0.0,0,0.0,0.0
2,4,2390,4698,320,76,59,58,185.381589958159,67.49163179916317,2390.0,1.4551915228366852e-11,12127825.989958163,39514755.36665988,-2.7284841053187847e-12,434573.6317991632,-5923321.872134596,3969815842.48904,35567.332635983286,-551973.0019782577,226050731.586446,-6199308480.034531,10.01234259477048,3095,0.9991774194551827,55.16377898510071,1,0.5087271179225202,0.099876726204146,2.1294083301402544,4.504650826116396,0.025771828551418734,0.01992206852055761,0.00045089200019067597,0.03934429695872676,-2.1686113804091295e-05,5080.930397999684,8.35551103552372,5074.404179898813,-181.82997146408502,-181.82997146408502,14.881729136394906,285.12258130143766,260.27677575995904,6.0,2.7707610383631445,3.0,13.297983779405756,11.562360337248599,nan,nan,2.123181665229629,0.14150264088001735,nan,0.07607948596823641,-0.02121146088118279,0.2907881186878592,0.006226664910625389,-0.001976619537427157,0.016558165308953706,-0.009288607126671457,-0.00010890236301803666,0.001066144871930157,-0.0007380790165189696,0.00415008560868058,87.94442958025637,548.3675323681471,0.7722132471728594,2390.0,302052.0,50301638.0,9462183606.0,22685.0,3301540.0,581365518.0,112359011584.0,250885.0,39404898.0,7159110884.0,1405336659654.0,0.6483333897776902,45.31246838415973,2.395000215328764,230.18518857541494,0.00083333341171965,0.03722156956791878,0.0,0.021832942962646484,1.8793200872085545,39.85600355732757,0.010833334177732468,0.5676564574241638,0.010833334177732468,0.6004058718681335,0.0012325729843682322,0.0861453771561972,0.0010020921403049222,0.0963117943830188,0.00083333341171965,0.05905451253056526,0.0,0.0,0.0,0.0,0.0016899788633290248,0.10355470901876372,0.0010734834747063197,0.11521867581804933,0.00083333341171965,0.09908156841993332,183.58246350127015,145.5710762234039,66.9485038378979,65.5879470204816,0.0,0.0,185.381589958159,67.49163179916317,0,196.0,83.0,64.0,64.0,0.0,0.0,41.406337873216536,28.013863005722374,3,10.0,70.45666356011183,122.1993744709478,2,4,4,21.043741214617274,21.043741214617274,nan,21.043741214617274,9.0,2,1.0,1.0,9,-21.02789750094678,-0.8164379936394397
2,5,127,190,26,89,16,70,21.11023622047244,78.86614173228347,127.0,1.7763568394002505e-14,668.4566929133858,-435.23454646909266,-1.4210854715202004e-13,139.87401574803147,178.84667369334701,1563.108929335969,2750.724409448819,1091.9662719325445,7969.955728982325,7140.277078496501,1.3824134224466564,144,0.8724685660630184,12.716187407449045,1,0.6684210526315789,0.7233726060255952,0.2119896523257614,0.016967859831683443,0.0004613709252923117,2.0537676852758642e-05,1.1493652192182535e-10,-1.0620980413949036e-06,1.9958741730891588e-09,21.732899777734694,5.189786067636998,5.263438526877053,-1.1013702027404053,-1.1013702027404053,21.65924731849464,18.647423319154715,18.24828759089466,4.47213595499958,2.036021347083691,2.0,9.0,9.112440786210463,nan,nan,0.04144439784942562,-0.0023944956781704967,nan,0.008672206320790592,0.0009839466804464699,0.0007630940743679131,0.17054525447633576,0.006007584967835511,0.0038908523108141034,0.00030931575514142335,-0.003719501950892783,0.002508963434318002,0.00017614322473813546,0.0001392230262513368,3.825871824327197,46.97056274847714,0.8819444444444444,127.0,649.0,3985.0,26761.0,1126.0,5894.0,36940.0,252530.0,12734.0,68646.0,432740.0,2956254.0,0.0350000032922253,0.19982981216162443,0.10583334328839555,0.49093571212142706,0.00083333341171965,0.003638823749497533,0.0,0.0,0.0,0.38038386781580924,0.00083333341171965,0.011749804019927979,0.00083333341171965,0.011749804019927979,0.00083333341171965,0.0047578526705148675,0.00083333341171965,0.0038656355285151735,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.0,0.00083333341171965,0.0,0.0,0.0028576084146401596,0.0,0.0018932832428876546,0.00083333341171965,0.003638823749497533,21.11023622047244,21.283806971802367,78.86614173228347,78.52766709338525,0.0,0.0,21.11023622047244,78.86614173228347,0,19.0,23.0,71.0,71.0,0.0,0.0,10.540234711655504,40.4516391112114,1,3.0,71.74603174603175,52.83304656862955,2,5,5,5.463714052937509,5.463714052937509,2.0,5.463714052937509,11.0,2,1.0,1.0,11,1.00064717937655,-5.371301190090961
2,6,125,180,23,166,14,146,18.696,155.76,125.0,6.572520305780927e-14,536.448,-223.24761599999954,1.3500311979441904e-13,-378.11999999999995,6.623040000000048,-3789.96677376,3572.8,481.8224000000003,12581.728934400002,2237.166792396809,1.578778451470884,147,0.9298339575414633,12.6156626101008,1,0.6944444444444444,0.6334010950480989,0.262991872,0.04010529753294438,0.00018928625673492617,9.725094903647421e-05,1.2543627728085224e-08,1.9443886334547135e-05,-4.093671642027382e-09,28.95343392604528,3.920550073954726,4.291584000000003,3.0249599999999996,3.0249599999999996,28.582400000000003,21.523358074815476,19.4164878389476,4.0,1.8826131314447014,2.0,7.89115139065715,7.920151588402561,nan,nan,0.034332672,-0.0012779439236883677,nan,-0.024199679999999998,3.791249320371281e-05,-0.0019404629881651198,0.2286592,0.002758112357074164,0.006441845214412801,0.00010245031986799461,-0.009787786874203832,-0.008066603384831998,-0.0007759318242534529,-0.0005432462050500124,-6.992825998465731,49.79898987322333,0.8503401360544217,125.0,587.0,3293.0,20279.0,1220.0,5351.0,28595.0,169211.0,15480.0,65795.0,340387.0,1952627.0,0.0366666701156646,0.16010824497789145,0.10416667646495625,0.4548529686871916,0.00083333341171965,0.003638823749497533,0.0,0.0,0.0,0.0,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.00083333341171965,0.003638823749497533,0.0,0.0,0.0,0.0,0.00083333341171965,0.003638823749497533,18.696,18.696,155.76,155.76,0.0,0.0,18.696,155.76,0,18.0,18.0,165.0,165.0,0.0,0.0,128.24583351485694,35.070418884094934,7,3.0,71.22093023255815,76.93174881558275,5,6,6,2.052315049644453,2.052315049644453,nan,2.052315049644453,12.0,2,1.0,1.0,12,-0.37141573033707687,2.0184269662921395
2,7,136,216,52,188,40,170,45.544117647058826,178.3235294117647,136.0,5.240252676230739e-14,1211.735294117647,-245.8884083044984,-1.6697754290362354e-13,1105.058823529412,-366.6228373702436,19660.482826175452,2809.7647058823522,-110.62629757785547,27393.565667616527,-11496.28134092026,1.2403738995771014,144,0.8990203106762202,13.159049284959082,1,0.6296296296296297,0.8062085153040905,0.21742538927335636,0.02174298211299018,7.373115613731737e-05,5.895382002210905e-06,-7.231654524202698e-11,-6.652653407485761e-07,9.938621041577226e-11,24.81186764377094,4.757985297405525,8.909818339100344,-8.125432525951558,-8.125432525951558,20.66003460207612,19.924604947158553,18.788294228055936,4.47213595499958,2.154920234616251,2.0,8.049844718999243,8.725122621401283,nan,nan,0.06551337014044373,-0.0011399630765345208,nan,0.05974582739670264,-0.001699699878079825,0.007815872281675948,0.15191201913291263,-0.0005128745002745557,0.010890099317029011,-0.00039189633695998837,0.0034783257372471782,0.017225008575130846,-0.000494778448535589,0.002040351777326975,27.065561982095062,46.04163056034261,0.9444444444444444,136.0,754.0,5392.0,43084.0,1132.0,7381.0,56767.0,474073.0,12232.0,86101.0,683971.0,5819749.0,0.03250000305706635,21.78094208240509,0.1133333439938724,102.70451466739178,0.00083333341171965,0.6376274824142456,0.0,0.010916471481323242,0.0,0.9646350657075113,0.00083333341171965,0.927899956703186,0.00083333341171965,0.927899956703186,0.00083333341171965,0.5584856944206433,0.00083333341171965,0.7551802549072925,0.00083333341171965,0.9169834852218628,0.00083333341171965,0.1528306007385254,0.00083333341171965,0.1528306007385254,0.0,0.2621281891761476,0.0,0.24337615924479108,0.00083333341171965,0.927899956703186,45.544117647058826,45.32407274907818,178.3235294117647,177.38432706249952,0.0,0.0,45.544117647058826,178.3235294117647,0,46.0,49.0,184.0,181.0,0.0,0.0,36.15323185422449,35.070418884094934,6,5.0,91.45907473309609,102.4147768908135,5,7,7,0.1048632557568408,0.1048632557568408,2.0,0.1048632557568408,13.0,2,1.0,1.0,13,0.07649174777824896,0.07173085061361917
